         19,          4,          5
         19,          5,          0
         19,          5,          1
         19,          5,          2
         19,          5,          3
         19,          5,          4
         19,          6,          0
         19,          6,          1
         19,          6,          2
         19,          6,          3
         19,          7,          0
         19,          7,          1
         19,          7,          2
         20,          0,          0
         20,          0,          1
         20,          0,          2
         20,          0,          3
         20,          0,          4
         20,          0,          5
         20,          0,          6
         20,          0,          7
         20,          1,          0
         20,          1,          1
         20,          1,          2
         20,          1,          3
         20,          1,          4
         20,          1,          5
         20,          1,          6
         20,          1,          7
         20,          2,          0
         20,          2,          1
         20,          2,          2
         20,          2,          3
         20,          2,          4
         20,          2,          5
         20,          2,          6
         20,          2,          7
         20,          3,          0
         20,          3,          1
         20,          3,          2
         20,          3,          3
         20,          3,          4
         20,          3,          5
         20,          3,          6
         20,          3,          7
         20,          4,          0
         20,          4,          1
         20,          4,          2
         20,          4,          3
         20,          4,          4
         20,          4,          5
         20,          4,          6
         20,          5,          0
         20,          5,          1
         20,          5,          2
         20,          5,          3
         20,          5,          4
         20,          5,          5
         20,          6,          0
         20,          6,          1
         20,          6,          2
         20,          6,          3
         20,          6,          4
         20,          7,          0
         20,          7,          1
         20,          7,          2
         20,          7,          3
         21,          0,          0
         21,          0,          1
         21,          0,          2
         21,          0,          3
         21,          0,          4
         21,          0,          5
         21,          0,          6
         21,          0,          7
         21,          1,          0
         21,          1,          1
         21,          1,          2
         21,          1,          3
         21,          1,          4
         21,          1,          5
         21,          1,          6
         21,          1,          7
         21,          2,          0
         21,          2,          1
         21,          2,          2
         21,          2,          3
         21,          2,          4
         21,          2,          5
         21,          2,          6
         21,          2,          7
         21,          3,          0
         21,          3,          1
         21,          3,          2
         21,          3,          3
         21,          3,          4
         21,          3,          5
         21,          3,          6
         21,          3,          7
         21,          4,          0
         21,          4,          1
         21,          4,          2
         21,          4,          3
         21,          4,          4
         21,          4,          5
         21,          4,          6
         21,          4,          7
         21,          5,          0
         21,          5,          1
         21,          5,          2
         21,          5,          3
         21,          5,          4
         21,          5,          5
         21,          5,          6
         21,          6,          0
         21,          6,          1
         21,          6,          2
         21,          6,          3
         21,          6,          4
         21,          6,          5
         21,          7,          0
         21,          7,          1
         21,          7,          2
         21,          7,          3
         21,          7,          4
         22,          0,          0
         22,          0,          1
         22,          0,          2
         22,          0,          3
         22,          0,          4
         22,          0,          5
         22,          0,          6
         22,          0,          7
         22,          1,          0
         22,          1,          1
         22,          1,          2
         22,          1,          3
         22,          1,          4
         22,          1,          5
         22,          1,          6
         22,          1,          7
         22,          2,          0
         22,          2,          1
         22,          2,          2
         22,          2,          3
         22,          2,          4
         22,          2,          5
         22,          2,          6
         22,          2,          7
         22,          3,          0
         22,          3,          1
         22,          3,          2
         22,          3,          3
         22,          3,          4
         22,          3,          5
         22,          3,          6
         22,          3,          7
         22,          4,          0
         22,          4,          1
         22,          4,          2
         22,          4,          3
         22,          4,          4
         22,          4,          5
         22,          4,          6
         22,          4,          7
         22,          5,          0
         22,          5,          1
         22,          5,          2
         22,          5,          3
         22,          5,          4
         22,          5,          5
         22,          5,          6
         22,          5,          7
         22,          6,          0
         22,          6,          1
         22,          6,          2
         22,          6,          3
         22,          6,          4
         22,          6,          5
         22,          6,          6
         22,          7,          0
         22,          7,          1
         22,          7,          2
         22,          7,          3
         22,          7,          4
         22,          7,          5
         23,          0,          0
         23,          0,          1
         23,          0,          2
         23,          0,          3
         23,          0,          4
         23,          0,          5
         23,          0,          6
         23,          0,          7
         23,          1,          0
         23,          1,          1
         23,          1,          2
         23,          1,          3
         23,          1,          4
         23,          1,          5
         23,          1,          6
         23,          1,          7
         23,          2,          0
         23,          2,          1
         23,          2,          2
         23,          2,          3
         23,          2,          4
         23,          2,          5
         23,          2,          6
         23,          2,          7
         23,          3,          0
         23,          3,          1
         23,          3,          2
         23,          3,          3
         23,          3,          4
         23,          3,          5
         23,          3,          6
         23,          3,          7
         23,          4,          0
         23,          4,          1
         23,          4,          2
         23,          4,          3
         23,          4,          4
         23,          4,          5
         23,          4,          6
         23,          4,          7
         23,          5,          0
         23,          5,          1
         23,          5,          2
         23,          5,          3
         23,          5,          4
         23,          5,          5
         23,          5,          6
         23,          5,          7
         23,          6,          0
         23,          6,          1
         23,          6,          2
         23,          6,          3
         23,          6,          4
         23,          6,          5
         23,          6,          6
         23,          6,          7
         23,          7,          0
         23,          7,          1
         23,          7,          2
         23,          7,          3
         23,          7,          4
         23,          7,          5
         23,          7,          6
         24,          0,          0
         24,          0,          1
         24,          0,          2
         24,          0,          3
         24,          0,          4
         24,          0,          5
         24,          0,          6
         24,          0,          7
         24,          1,          0
         24,          1,          1
         24,          1,          2
         24,          1,          3
         24,          1,          4
         24,          1,          5
         24,          1,          6
         24,          1,          7
         24,          2,          0
         24,          2,          1
         24,          2,          2
         24,          2,          3
         24,          2,          4
         24,          2,          5
         24,          2,          6
         24,          2,          7
         24,          3,          0
         24,          3,          1
         24,          3,          2
         24,          3,          3
         24,          3,          4
         24,          3,          5
         24,          3,          6
         24,          3,          7
         24,          4,          0
         24,          4,          1
         24,          4,          2
         24,          4,          3
         24,          4,          4
         24,          4,          5
         24,          4,          6
         24,          4,          7
         24,          5,          0
         24,          5,          1
         24,          5,          2
         24,          5,          3
         24,          5,          4
         24,          5,          5
         24,          5,          6
         24,          5,          7
         24,          6,          0
         24,          6,          1
         24,          6,          2
         24,          6,          3
         24,          6,          4
         24,          6,          5
         24,          6,          6
         24,          6,          7
         24,          7,          0
         24,          7,          1
         24,          7,          2
         24,          7,          3
         24,          7,          4
         24,          7,          5
         24,          7,          6
         24,          7,          7
         25,          0,          0
         25,          0,          1
         25,          0,          2
         25,          0,          3
         25,          0,          4
         25,          0,          5
         25,          0,          6
         25,          0,          7
         25,          1,          0
         25,          1,          1
         25,          1,          2
         25,          1,          3
         25,          1,          4
         25,          1,          5
         25,          1,          6
         25,          1,          7
         25,          2,          0
         25,          2,          1
         25,          2,          2
         25,          2,          3
         25,          2,          4
         25,          2,          5
         25,          2,          6
         25,          2,          7
         25,          3,          0
         25,          3,          1
         25,          3,          2
         25,          3,          3
         25,          3,          4
         25,          3,          5
         25,          3,          6
         25,          3,          7
         25,          4,          0
         25,          4,          1
         25,          4,          2
         25,          4,          3
         25,          4,          4
         25,          4,          5
         25,          4,          6
         25,          4,          7
         25,          5,          0
         25,          5,          1
         25,          5,          2
         25,          5,          3
         25,          5,          4
         25,          5,          5
         25,          5,          6
         25,          5,          7
         25,          6,          0
         25,          6,          1
         25,          6,          2
         25,          6,          3
         25,          6,          4
         25,          6,          5
         25,          6,          6
         25,          6,          7
         25,          7,          0
         25,          7,          1
         25,          7,          2
         25,          7,          3
         25,          7,          4
         25,          7,          5
         25,          7,          6
         25,          7,          7
         26,          0,          0
         26,          0,          1
         26,          0,          2
         26,          0,          3
         26,          0,          4
         26,          0,          5
         26,          0,          6
         26,          0,          7
         26,          1,          0
         26,          1,          1
         26,          1,          2
         26,          1,          3
         26,          1,          4
         26,          1,          5
         26,          1,          6
         26,          1,          7
         26,          2,          0
         26,          2,          1
         26,          2,          2
         26,          2,          3
         26,          2,          4
         26,          2,          5
         26,          2,          6
         26,          2,          7
         26,          3,          0
         26,          3,          1
         26,          3,          2
         26,          3,          3
         26,          3,          4
         26,          3,          5
         26,          3,          6
         26,          3,          7
         26,          4,          0
         26,          4,          1
         26,          4,          2
         26,          4,          3
         26,          4,          4
         26,          4,          5
         26,          4,          6
         26,          4,          7
         26,          5,          0
         26,          5,          1
         26,          5,          2
         26,          5,          3
         26,          5,          4
         26,          5,          5
         26,          5,          6
         26,          5,          7
         26,          6,          0
         26,          6,          1
         26,          6,          2
         26,          6,          3
         26,          6,          4
         26,          6,          5
         26,          6,          6
         26,          6,          7
         26,          7,          0
         26,          7,          1
         26,          7,          2
         26,          7,          3
         26,          7,          4
         26,          7,          5
         26,          7,          6
         26,          7,          7
         27,          0,          0
         27,          0,          1
         27,          0,          2
         27,          0,          3
         27,          0,          4
         27,          0,          5
         27,          0,          6
         27,          0,          7
         27,          1,          0
         27,          1,          1
         27,          1,          2
         27,          1,          3
         27,          1,          4
         27,          1,          5
         27,          1,          6
         27,          1,          7
         27,          2,          0
         27,          2,          1
         27,          2,          2
         27,          2,          3
         27,          2,          4
         27,          2,          5
         27,          2,          6
         27,          2,          7
         27,          3,          0
         27,          3,          1
         27,          3,          2
         27,          3,          3
         27,          3,          4
         27,          3,          5
         27,          3,          6
         27,          3,          7
         27,          4,          0
         27,          4,          1
         27,          4,          2
         27,          4,          3
         27,          4,          4
         27,          4,          5
         27,          4,          6
         27,          4,          7
         27,          5,          0
         27,          5,          1
         27,          5,          2
         27,          5,          3
         27,          5,          4
         27,          5,          5
         27,          5,          6
         27,          5,          7
         27,          6,          0
         27,          6,          1
         27,          6,          2
         27,          6,          3
         27,          6,          4
         27,          6,          5
         27,          6,          6
         27,          6,          7
         27,          7,          0
         27,          7,          1
         27,          7,          2
         27,          7,          3
         27,          7,          4
         27,          7,          5
         27,          7,          6
         27,          7,          7
         28,          0,          0
         28,          0,          1
         28,          0,          2
         28,          0,          3
         28,          0,          4
         28,          0,          5
         28,          0,          6
         28,          0,          7
         28,          1,          0
         28,          1,          1
         28,          1,          2
         28,          1,          3
         28,          1,          4
         28,          1,          5
         28,          1,          6
         28,          1,          7
         28,          2,          0
         28,          2,          1
         28,          2,          2
         28,          2,          3
         28,          2,          4
         28,          2,          5
         28,          2,          6
         28,          2,          7
         28,          3,          0
         28,          3,          1
         28,          3,          2
         28,          3,          3
         28,          3,          4
         28,          3,          5
         28,          3,          6
         28,          3,          7
         28,          4,          0
         28,          4,          1
         28,          4,          2
         28,          4,          3
         28,          4,          4
         28,          4,          5
         28,          4,          6
         28,          4,          7
         28,          5,          0
         28,          5,          1
         28,          5,          2
         28,          5,          3
         28,          5,          4
         28,          5,          5
         28,          5,          6
         28,          5,          7
         28,          6,          0
         28,          6,          1
         28,          6,          2
         28,          6,          3
         28,          6,          4
         28,          6,          5
         28,          6,          6
         28,          6,          7
         28,          7,          0
         28,          7,          1
         28,          7,          2
         28,          7,          3
         28,          7,          4
         28,          7,          5
         28,          7,          6
         28,          7,          7
         29,          0,          0
         29,          0,          1
         29,          0,          2
         29,          0,          3
         29,          0,          4
         29,          0,          5
         29,          0,          6
         29,          0,          7
         29,          1,          0
         29,          1,          1
         29,          1,          2
         29,          1,          3
         29,          1,          4
         29,          1,          5
         29,          1,          6
         29,          1,          7
         29,          2,          0
         29,          2,          1
         29,          2,          2
         29,          2,          3
         29,          2,          4
         29,          2,          5
         29,          2,          6
         29,          2,          7
         29,          3,          0
         29,          3,          1
         29,          3,          2
         29,          3,          3
         29,          3,          4
         29,          3,          5
         29,          3,          6
         29,          3,          7
         29,          4,          0
         29,          4,          1
         29,          4,          2
         29,          4,          3
         29,          4,          4
         29,          4,          5
         29,          4,          6
         29,          4,          7
         29,          5,          0
         29,          5,          1
         29,          5,          2
         29,          5,          3
         29,          5,          4
         29,          5,          5
         29,          5,          6
         29,          5,          7
         29,          6,          0
         29,          6,          1
         29,          6,          2
         29,          6,          3
         29,          6,          4
         29,          6,          5
         29,          6,          6
         29,          6,          7
         29,          7,          0
         29,          7,          1
         29,          7,          2
         29,          7,          3
         29,          7,          4
         29,          7,          5
         29,          7,          6
         29,          7,          7
         30,          0,          0
         30,          0,          1
         30,          0,          2
         30,          0,          3
         30,          0,          4
         30,          0,          5
         30,          0,          6
         30,          0,          7
         30,          1,          0
         30,          1,          1
         30,          1,          2
         30,          1,          3
         30,          1,          4
         30,          1,          5
         30,          1,          6
         30,          1,          7
         30,          2,          0
         30,          2,          1
         30,          2,          2
         30,          2,          3
         30,          2,          4
         30,          2,          5
         30,          2,          6
         30,          2,          7
         30,          3,          0
         30,          3,          1
         30,          3,          2
         30,          3,          3
         30,          3,          4
         30,          3,          5
         30,          3,          6
         30,          3,          7
         30,          4,          0
         30,          4,          1
         30,          4,          2
         30,          4,          3
         30,          4,          4
         30,          4,          5
         30,          4,          6
         30,          4,          7
         30,          5,          0
         30,          5,          1
         30,          5,          2
         30,          5,          3
         30,          5,          4
         30,          5,          5
         30,          5,          6
         30,          5,          7
         30,          6,          0
         30,          6,          1
         30,          6,          2
         30,          6,          3
         30,          6,          4
         30,          6,          5
         30,          6,          6
         30,          6,          7
         30,          7,          0
         30,          7,          1
         30,          7,          2
         30,          7,          3
         30,          7,          4
         30,          7,          5
         30,          7,          6
         30,          7,          7
         31,          0,          0
         31,          0,          1
         31,          0,          2
         31,          0,          3
         31,          0,          4
         31,          0,          5
         31,          0,          6
         31,          0,          7
         31,          1,          0
         31,          1,          1
         31,          1,          2
         31,          1,          3
         31,          1,          4
         31,          1,          5
         31,          1,          6
         31,          1,          7
         31,          2,          0
         31,          2,          1
         31,          2,          2
         31,          2,          3
         31,          2,          4
         31,          2,          5
         31,          2,          6
         31,          2,          7
         31,          3,          0
         31,          3,          1
         31,          3,          2
         31,          3,          3
         31,          3,          4
         31,          3,          5
         31,          3,          6
         31,          3,          7
         31,          4,          0
         31,          4,          1
         31,          4,          2
         31,          4,          3
         31,          4,          4
         31,          4,          5
         31,          4,          6
         31,          4,          7
         31,          5,          0
         31,          5,          1
         31,          5,          2
         31,          5,          3
         31,          5,          4
         31,          5,          5
         31,          5,          6
         31,          5,          7
         31,          6,          0
         31,          6,          1
         31,          6,          2
         31,          6,          3
         31,          6,          4
         31,          6,          5
         31,          6,          6
         31,          6,          7
         31,          7,          0
         31,          7,          1
         31,          7,          2
         31,          7,          3
         31,          7,          4
         31,          7,          5
         31,          7,          6
         31,          7,          7
         32,          0,          0
         32,          0,          1
         32,          0,          2
         32,          0,          3
         32,          0,          4
         32,          0,          5
         32,          0,          6
         32,          0,          7
         32,          1,          0
         32,          1,          1
         32,          1,          2
         32,          1,          3
         32,          1,          4
         32,          1,          5
         32,          1,          6
         32,          1,          7
         32,          2,          0
         32,          2,          1
         32,          2,          2
         32,          2,          3
         32,          2,          4
         32,          2,          5
         32,          2,          6
         32,          2,          7
         32,          3,          0
         32,          3,          1
         32,          3,          2
         32,          3,          3
         32,          3,          4
         32,          3,          5
         32,          3,          6
         32,          3,          7
         32,          4,          0
         32,          4,          1
         32,          4,          2
         32,          4,          3
         32,          4,          4
         32,          4,          5
         32,          4,          6
         32,          4,          7
         32,          5,          0
         32,          5,          1
         32,          5,          2
         32,          5,          3
         32,          5,          4
         32,          5,          5
         32,          5,          6
         32,          5,          7
         32,          6,          0
         32,          6,          1
         32,          6,          2
         32,          6,          3
         32,          6,          4
         32,          6,          5
         32,          6,          6
         32,          6,          7
         32,          7,          0
         32,          7,          1
         32,          7,          2
         32,          7,          3
         32,          7,          4
         32,          7,          5
         32,          7,          6
         32,          7,          7
         33,          0,          0
         33,          0,          1
         33,          0,          2
         33,          0,          3
         33,          0,          4
         33,          0,          5
         33,          0,          6
         33,          0,          7
         33,          1,          0
         33,          1,          1
         33,          1,          2
         33,          1,          3
         33,          1,          4
         33,          1,          5
         33,          1,          6
         33,          1,          7
         33,          2,          0
         33,          2,          1
         33,          2,          2
         33,          2,          3
         33,          2,          4
         33,          2,          5
         33,          2,          6
         33,          2,          7
         33,          3,          0
         33,          3,          1
         33,          3,          2
         33,          3,          3
         33,          3,          4
         33,          3,          5
         33,          3,          6
         33,          3,          7
         33,          4,          0
         33,          4,          1
         33,          4,          2
         33,          4,          3
         33,          4,          4
         33,          4,          5
         33,          4,          6
         33,          4,          7
         33,          5,          0
         33,          5,          1
         33,          5,          2
         33,          5,          3
         33,          5,          4
         33,          5,          5
         33,          5,          6
         33,          5,          7
         33,          6,          0
         33,          6,          1
         33,          6,          2
         33,          6,          3
         33,          6,          4
         33,          6,          5
         33,          6,          6
         33,          6,          7
         33,          7,          0
         33,          7,          1
         33,          7,          2
         33,          7,          3
         33,          7,          4
         33,          7,          5
         33,          7,          6
         33,          7,          7
         34,          0,          0
         34,          0,          1
         34,          0,          2
         34,          0,          3
         34,          0,          4
         34,          0,          5
         34,          0,          6
         34,          0,          7
         34,          1,          0
         34,          1,          1
         34,          1,          2
         34,          1,          3
         34,          1,          4
         34,          1,          5
         34,          1,          6
         34,          1,          7
         34,          2,          0
         34,          2,          1
         34,          2,          2
         34,          2,          3
         34,          2,          4
         34,          2,          5
         34,          2,          6
         34,          2,          7
         34,          3,          0
         34,          3,          1
         34,          3,          2
         34,          3,          3
         34,          3,          4
         34,          3,          5
         34,          3,          6
         34,          3,          7
         34,          4,          0
         34,          4,          1
         34,          4,          2
         34,          4,          3
         34,          4,          4
         34,          4,          5
         34,          4,          6
         34,          4,          7
         34,          5,          0
         34,          5,          1
         34,          5,          2
         34,          5,          3
         34,          5,          4
         34,          5,          5
         34,          5,          6
         34,          5,          7
         34,          6,          0
         34,          6,          1
         34,          6,          2
         34,          6,          3
         34,          6,          4
         34,          6,          5
         34,          6,          6
         34,          6,          7
         34,          7,          0
         34,          7,          1
         34,          7,          2
         34,          7,          3
         34,          7,          4
         34,          7,          5
         34,          7,          6
         34,          7,          7
         35,          0,          0
         35,          0,          1
         35,          0,          2
         35,          0,          3
         35,          0,          4
         35,          0,          5
         35,          0,          6
         35,          0,          7
         35,          1,          0
         35,          1,          1
         35,          1,          2
         35,          1,          3
         35,          1,          4
         35,          1,          5
         35,          1,          6
         35,          1,          7
         35,          2,          0
         35,          2,          1
         35,          2,          2
         35,          2,          3
         35,          2,          4
         35,          2,          5
         35,          2,          6
         35,          2,          7
         35,          3,          0
         35,          3,          1
         35,          3,          2
         35,          3,          3
         35,          3,          4
         35,          3,          5
         35,          3,          6
         35,          3,          7
         35,          4,          0
         35,          4,          1
         35,          4,          2
         35,          4,          3
         35,          4,          4
         35,          4,          5
         35,          4,          6
         35,          4,          7
         35,          5,          0
         35,          5,          1
         35,          5,          2
         35,          5,          3
         35,          5,          4
         35,          5,          5
         35,          5,          6
         35,          5,          7
         35,          6,          0
         35,          6,          1
         35,          6,          2
         35,          6,          3
         35,          6,          4
         35,          6,          5
         35,          6,          6
         35,          6,          7
         35,          7,          0
         35,          7,          1
         35,          7,          2
         35,          7,          3
         35,          7,          4
         35,          7,          5
         35,          7,          6
         35,          7,          7
         36,          0,          0
         36,          0,          1
         36,          0,          2
         36,          0,          3
         36,          0,          4
         36,          0,          5
         36,          0,          6
         36,          0,          7
         36,          1,          0
         36,          1,          1
         36,          1,          2
         36,          1,          3
         36,          1,          4
         36,          1,          5
         36,          1,          6
         36,          1,          7
         36,          2,          0
         36,          2,          1
         36,          2,          2
         36,          2,          3
         36,          2,          4
         36,          2,          5
         36,          2,          6
         36,          2,          7
         36,          3,          0
         36,          3,          1
         36,          3,          2
         36,          3,          3
         36,          3,          4
         36,          3,          5
         36,          3,          6
         36,          3,          7
         36,          4,          0
         36,          4,          1
